,lat,lon
23220,52.5050033,-1.964396123331272
23221,55.001251,-125.002441
23222,53.4794892,-2.2451148
23223,34.6850749,-82.8364111
23224,45.022172,4.3221548
23225,40.64680925,-73.91379567418807
23226,52.9534193,-1.1496461
23228,6.8003319,-1.5188142
23229,-1.30325275,36.82636768555869
23232,6.4550575,3.3941795
23233,52.14533445,-9.517401092833236
23235,53.7435722,-0.3394758
23236,19.0785451,72.878176
23237,39.5162401,-76.9382069
23238,55.0479923,-1.4475614
23239,6.4550575,3.3941795
23240,50.9025349,-1.404189
23241,6.8955483,79.9235989
23242,52.6362,-1.1331969
23243,51.9016663,-0.2027155
23244,,
23247,53.0237514,-2.198445273069593
23248,52.9559076,-1.1557387
23249,10.33104495,76.21497041861484
23250,53.4794892,-2.2451148
23254,-20.2759451,57.5703566
23255,43.59047185,3.859513213201319
23256,-1.30325275,36.82636768555869
23263,56.7861112,-4.1140518
23265,0.3544278,32.6136382
23271,53.5061515,-2.1861949
23273,,
23276,,
23278,12.9767936,77.590082
23279,-33.928992,18.417396
23281,19.0785451,72.878176
23284,52.8980321,-1.8649214
23286,4.9795999,8.3373597
23287,14.3601126,100.5772104
23288,,
23289,53.07155675,-1.9742007118455929
23290,,
23292,52.5310214,-1.2649062
23293,39.6269047,20.891521727604182
23295,53.5782863,-2.4300367
23296,8.4387868,8.2382849
23297,,
23300,19.0785451,72.878176
23301,-1.30325275,36.82636768555869
23302,,
23306,52.9559076,-1.1557387
23307,51.88977945,-8.465384593866203
23308,-1.30325275,36.82636768555869
23309,54.7023545,-3.2765753
23311,54.9738474,-1.6131572
23313,34.2331373,-102.4107493
23314,52.865196,-7.9794599
23315,51.5073219,-0.1276474
23317,36.0620781,103.8318566
23318,,
23320,5.8101532,0.0995242
23321,51.5073219,-0.1276474
23322,,
23323,51.5073219,-0.1276474
23325,52.5310214,-1.2649062
23327,-1.30325275,36.82636768555869
23328,53.3806626,-1.4702278
23329,53.3806626,-1.4702278
23332,54.7023545,-3.2765753
23333,39.6262264,19.9036023
23335,50.000678,-86.000977
23338,51.5073219,-0.1276474
23340,52.9534193,-1.1496461
23341,54.7023545,-3.2765753
23342,51.8896903,0.8994651
23343,19.0785451,72.878176
23345,53.4794892,-2.2451148
23352,-25.7459277,28.1879101
23353,53.4794892,-2.2451148
23355,53.5120412,-2.2434612
23357,56.7861112,-4.1140518
23358,,
23359,9.6000359,7.9999721
23360,51.5073219,-0.1276474
23361,23.6585116,-102.0077097
23362,22.3511148,78.6677428
23365,-0.0993654,34.2739935
23366,51.5073219,-0.1276474
23368,,
23369,,
23370,9.0107934,38.7612525
23371,-1.9646631,30.0644358
23374,0.78292445,34.71916810731902
23375,9.6000359,7.9999721
23377,53.3498006,-6.2602964
23378,41.3828939,2.1774322
23381,39.4342545,-8.9787673
23382,27.708317,85.3205817
23384,39.7837304,-100.445882
23385,9.6000359,7.9999721
23386,18.1034915,-66.8738527
23388,12.61326555,-7.984739136241295
23389,52.661252,-8.6301239
23390,52.5310214,-1.2649062
23392,6.4550575,3.3941795
23393,-37.9977225,-57.5482703
23394,,
23395,51.5073219,-0.1276474
23396,6.1461619,6.8019088
23399,6.4550575,3.3941795
23401,,
23402,6.4550575,3.3941795
23404,-26.205,28.049722
23406,39.7837304,-100.445882
23407,,
23409,3.5896654,98.6738261
23411,53.4794892,-2.2451148
23412,41.0091982,28.9662187
23413,53.4071991,-2.99168
23414,49.7701456,-119.5113748
23416,6.4550575,3.3941795
23418,34.6877058,135.5343864
23420,6.019531,6.917181
23421,6.4521343,3.4808536
23424,52.5310214,-1.2649062
23428,5.5571096,-0.2012376
23429,6.427299,3.421667864703237
23432,52.5310214,-1.2649062
23433,18.1850507,-77.3947693
23434,52.5310214,-1.2649062
23435,53.4794892,-2.2451148
23436,53.407901,-2.160243
23439,-33.928992,18.417396
23442,-28.8166236,24.991639
23443,51.2607556,-0.1481817
23444,0.3177137,32.5813539
23446,53.4794892,-2.2451148
23447,54.7023545,-3.2765753
23448,,
23451,-32.0967361,-63.7940923
23454,36.7014631,-118.755997
23456,54.7023545,-3.2765753
23457,50.834165600000006,0.4294736568965804
23459,6.2183136,6.9531842
23461,,
23462,39.7837304,-100.445882
23466,-28.8166236,24.991639
23468,-0.73894255,34.75398551201732
23469,51.2715316,-0.3414523511290909
23470,31.8901989,-102.3846981
23472,23.9739374,120.9820179
23473,52.5310214,-1.2649062
23474,36.993645,-121.89194984597702
23475,-25.836389,28.180278
23476,51.0460954,-114.065465
23481,,
23483,63.0993728,23.0569547
23484,54.7023545,-3.2765753
23485,53.4794892,-2.2451148
23486,52.4796992,-1.9026911
23487,-4.05052,39.667169
23489,5.8101532,0.0995242
23490,6.4550575,3.3941795
23491,53.5782863,-2.4300367
23492,,
23495,-7.8344579,112.4178015
23496,54.7023545,-3.2765753
23497,54.7023545,-3.2765753
23498,53.4794892,-2.2451148
23500,,
23501,40.6834364,-73.9412488
23503,6.45365455,3.416466825830611
23504,45.9896587,-94.6113288
23506,62.0448724,-7.0322972
23507,54.7023545,-3.2765753
23508,-1.950851,30.061507
23509,5.112735,7.364349
23510,53.4794892,-2.2451148
23511,52.5310214,-1.2649062
23512,6.4550575,3.3941795
23513,34.4420602,117.5295201
23514,54.7023545,-3.2765753
23515,54.0715131,-0.2506131
23516,13.0836939,80.270186
23519,39.999942,-83.0080306
23520,-1.1472712,36.9604486
23521,9.0107934,38.7612525
23523,53.3806626,-1.4702278
23524,53.4794892,-2.2451148
23526,-33.643055,19.010556
23529,51.2989491,6.931560299999999
23530,53.4794892,-2.2451148
23531,14.160737,44.266571
23532,53.4794892,-2.2451148
23533,51.5073219,-0.1276474
23535,43.5896231,-79.6443879
23536,1.4419683,38.4313975
23537,53.4794892,-2.2451148
23538,18.521428,73.8544541
23539,53.3760261,-2.1883499
23540,53.4794892,-2.2451148
23541,52.9984575,-7.398033775032418
23544,30.3308401,71.247499
23545,51.5073219,-0.1276474
23548,53.4794892,-2.2451148
23549,51.0281381,4.4803453
23550,54.7023545,-3.2765753
23552,9.6000359,7.9999721
23553,51.5073219,-0.1276474
23556,19.1943294,72.9701779
23558,40.183049,-74.07448170583451
23559,52.5310214,-1.2649062
23561,53.4794892,-2.2451148
23562,47.6949564,-121.8384211
23563,-28.8166236,24.991639
23567,51.0,10.0
23568,50.8803262,-1.2402079767319805
23569,30.1957677,67.0172447
23570,23.9739374,120.9820179
23571,22.3511148,78.6677428
23573,22.6570263,110.1765019
23576,25.029422,-77.36195598496681
23577,-33.928992,18.417396
23578,22.2793278,114.1628131
23581,9.931308,76.2674136
23582,-24.7761086,134.755
23588,-1.30325275,36.82636768555869
23589,6.4550575,3.3941795
23590,32.7174202,-117.1627728
23593,,
23595,37.5666791,126.9782914
23597,52.0579495,1.1526345
23598,10.3825318,7.8533226
23599,,
23601,50.720097,-1.8799272
23605,40.7896239,-73.9598939
23606,53.5242276,-2.3984426
23608,37.35089885,-121.82751555
23609,28.6517178,77.2219388
23612,52.2578681,-1.1626569
23613,-33.928992,18.417396
23614,38.7077507,-9.1365919
23615,,
23620,52.9534193,-1.1496461
23621,42.5069391,1.5212467
23622,49.4566233,-2.5822348
23623,54.7023545,-3.2765753
23624,50.3712659,-4.1425658
23625,54.7023545,-3.2765753
23626,-37.8150187,144.9640686
23628,42.4347571,-83.9849477
23629,,
23630,53.7907262,-2.2439196
23631,47.634344,-122.13077387650272
23632,31.2322758,121.4692071
23633,39.7837304,-100.445882
23635,10.4813175,-66.8796057
23637,51.4624325,-0.0101331
23638,50.83891575,-0.1269305425007466
23642,25.385369,68.3225985
23643,53.27326035,-6.407076705243681
23648,-16.7089081,-49.2607389
23649,33.6938118,73.0651511
23650,11.0018115,76.9628425
23652,34.2331373,-102.4107493
23657,36.0638034,120.3781372
23658,53.46310955,-2.291386485054536
23659,53.7593363,-2.6992717
23660,51.4570846,-0.8865370303212372
23662,30.8124247,34.8594762
23664,,
23665,51.5073219,-0.1276474
23666,51.456659,-0.9696512
23667,53.4794892,-2.2451148
23670,29.688541,-95.31623
23673,52.5310214,-1.2649062
23674,51.4680988,-0.0666715
23675,,
23676,45.5031824,-73.5698065
23677,53.5782863,-2.4300367
23678,-1.1472712,36.9604486
23679,,
23680,,
23682,53.4794892,-2.2451148
23684,52.5110832,-2.0816813
23685,53.4794892,-2.2451148
23686,14.3601126,100.5772104
23687,33.8942284,35.4852102
23688,,
23689,55.7504461,37.6174943
23690,52.6362,-1.1331969
23691,54.73141115,-1.7919813357694694
23692,6.4550575,3.3941795
23693,23.7644025,90.389015
23694,-1.03207695,36.81568670212906
23695,-17.831773,31.045686
23697,,
23699,53.46310955,-2.291386485054536
23700,38.661953,-90.5643258
23701,53.407901,-2.160243
23702,54.7023545,-3.2765753
23704,53.5457188,-2.6264624
23705,6.4550575,3.3941795
23706,40.0337243,-79.0996112
23708,8.0300284,-1.0800271
23709,52.8980321,-1.8649214
23712,52.5725769,-0.2427336
23714,53.1908873,-2.8908955
23716,44.7378814,-63.30511
23717,28.6138954,77.2090057
23718,-1.30325275,36.82636768555869
23720,53.46310955,-2.291386485054536
23721,52.865196,-7.9794599
23722,-7.1280388,52.7448393
23725,,
23726,0.3177137,32.5813539
23727,51.8995685,-2.0711559
23730,19.0785451,72.878176
23732,0.3177137,32.5813539
23734,10.2116702,38.6521203
23735,56.38231085,48.19070240468723
23736,6.4550575,3.3941795
23737,,
23738,54.7023545,-3.2765753
23739,8.4882267,76.947551
23740,10.3825318,7.8533226
23742,,
23743,22.5445741,114.0545429
23744,-2.4833826,117.8902853
23745,-26.1930356,28.3082376
23747,54.7023545,-3.2765753
23748,17.46968435,78.35576141818777
23750,3.06994905,101.68216150513764
23751,1.357107,103.8194992
23752,48.536217,12.1516551
23753,54.5859836,-6.9591554
23755,47.9673056,-122.201399
23756,52.9534193,-1.1496461
23757,53.7984602,-1.0410584
23759,53.7974185,-1.5437941
23761,,
23763,51.6553875,-0.3957425
23764,53.4877463,-2.2891921
23766,40.7127281,-74.0060152
23767,0.5198329,35.2715481
23770,29.4246002,-98.4951405
23772,-1.30325275,36.82636768555869
23775,43.0852666,-77.9418857
23777,39.7837304,-100.445882
23778,48.8588897,2.3200410217200766
23779,19.0785451,72.878176
23781,42.12079705,-79.83172102835272
23782,53.4794892,-2.2451148
23783,0.3177137,32.5813539
23784,53.5617528,-2.4213409
23785,18.521428,73.8544541
23786,36.1672559,-115.148516
23787,41.916957100000005,-87.63171206845276
23788,10.3825318,7.8533226
23789,28.6138954,77.2090057
23790,42.9632405,-85.6678639
23791,52.9559076,-1.1557387
23792,54.7023545,-3.2765753
23793,-27.5571783,-70.0156882
23795,,
23797,50.720097,-1.8799272
23799,53.3899497,-2.5943178
23800,24.638916,46.7160104
23801,53.339502,-6.3212039
23804,37.7884969,-122.3558473
23805,-1.7803167,37.6290353
23806,,
23807,22.7203616,75.8681996
23809,54.7023545,-3.2765753
23811,,
23812,53.4794892,-2.2451148
23816,8.8367891,4.6688487
23817,52.5310214,-1.2649062
23823,53.9590555,-1.0815361
23826,51.3471927,-2.9778916
23829,40.6526006,-73.9497211
23832,18.521428,73.8544541
23834,22.5414185,88.35769124388872
23836,39.6262264,19.9036023
23837,42.4461322,-87.8328505
23839,,
23840,30.2020701,47.5274169
23842,52.5215825,13.4544716
23843,-5.36668925,104.97221206481078
23845,52.5310214,-1.2649062
23846,44.8178131,20.4568974
23848,39.7837304,-100.445882
23849,,
23850,6.4550575,3.3941795
23852,43.447436,-79.666672
23853,22.3511148,78.6677428
23855,,
23856,9.6000359,7.9999721
23857,37.0259283,-107.877303
23858,44.0109722,-94.0560643
23863,52.6285694,1.2923049
23865,12.5433216,104.8144914
23866,53.4794892,-2.2451148
23867,54.7023545,-3.2765753
23869,8.4963657,4.5480484
23870,51.5073219,-0.1276474
23872,54.9436482,-1.6798674
23873,51.5073219,-0.1276474
23874,53.46310955,-2.291386485054536
23875,,
23876,40.7005615,-73.9881467
23878,-33.928992,18.417396
23879,,
23885,8.0300284,-1.0800271
23886,51.5073219,-0.1276474
23888,54.1887065,-3.2039446
23889,6.4550575,3.3941795
23890,-6.8160837,39.2803583
23891,51.4680988,-0.0666715
23892,53.4794892,-2.2451148
23893,6.4550575,3.3941795
23895,19.0785451,72.878176
23896,,
23897,-2.4833826,117.8902853
23898,22.3511148,78.6677428
23900,44.5151282,4.8862367
23901,6.4550575,3.3941795
23902,-15.4164124,28.2824793
23904,-2.4833826,117.8902853
23905,27.0977059,78.604584
23906,40.6526006,-73.9497211
23907,54.7023545,-3.2765753
23908,39.54094475,-76.62389138968817
23909,41.8755616,-87.6244212
23910,51.5073219,-0.1276474
23911,38.635043,-76.90631608403362
23913,42.7656251,-71.4677032
23915,,
23917,61.0666922,-107.991707
23919,40.71029005,-74.00493831659591
23920,39.7837304,-100.445882
23921,,
23922,37.496904,-122.3330573
23924,37.1232245,-78.4927721
23925,38.9989499,-84.6266111
23926,40.7127281,-74.0060152
23927,55.6736271,-3.7780361
23928,,
23929,12.9767936,77.590082
23930,31.5656822,74.3141829
23931,24.6091669,90.0204177
23933,51.4538022,-2.5972985
23934,-2.4833826,117.8902853
23935,37.3688301,-122.036349
23936,,
23937,13.0836939,80.270186
23938,51.2086975,89.2343748
23939,27.7567667,-81.4639835
23940,40.7896239,-73.9598939
23942,22.5414185,88.35769124388872
23943,34.2331373,-102.4107493
23944,5.6596441,-0.0096592
23945,52.4796992,-1.9026911
23948,50.8526637,-1.1783134
23950,52.215933,19.134422
23952,39.9935959,-105.0897058
23953,36.6915262,-79.8725386
23954,,
23956,43.6534817,-79.3839347
23957,,
23958,39.7837304,-100.445882
23959,48.1187679,11.5485464
23960,19.0785451,72.878176
23961,40.3078702,-75.9654896
23963,49.4871968,31.2718321
23965,39.6262264,19.9036023
23966,32.7762719,-96.7968559
23967,44.797194,-106.956179
23968,38.0464066,-84.4970393
23969,39.7837304,-100.445882
23971,53.227653,-1.8319564
23973,39.0017452,-82.0487525
23975,35.2334472,-82.7342919
23976,51.5073219,-0.1276474
23977,39.7837304,-100.445882
23978,29.7589382,-95.3676974
23979,39.7837304,-100.445882
23980,54.3514168,-6.2714623
23983,27.9053837,-82.7363722
23985,,
23986,-7.46167105,108.80461463117008
23989,43.6858146,-79.7599337
23990,53.4794892,-2.2451148
23991,43.0481221,-76.1474244
23993,-1.30325275,36.82636768555869
23994,-7.520138,112.5615918
23995,,
23996,8.0300284,-1.0800271
23999,30.3308401,71.247499
24000,39.7837304,-100.445882
24001,51.55368415,-0.2941685045811795
24002,,
24003,34.0536909,-118.242766
24004,41.8755616,-87.6244212
24005,31.5656822,74.3141829
24006,53.4794892,-2.2451148
24008,23.7644025,90.389015
24010,51.4534889,-1.0318729593399247
24011,53.4794892,-2.2451148
24012,5.6596441,-0.0096592
24013,53.80112265,-2.320086886133137
24016,48.53775,9.041169
24018,54.596391,-5.9301829
24020,51.5073219,-0.1276474
24021,41.9722,-88.2062026
24022,6.6985605,-1.6233086
24023,-6.8160837,39.2803583
24024,-6.1761924,106.6382161
24028,33.5711296,73.1447261
24029,53.4794892,-2.2451148
24031,13.3730937,75.4603255
24032,-0.3332938,37.6500021
24033,1.4419683,38.4313975
24034,53.8179442,-3.0509812
24035,,
24036,,
24037,,
24038,33.4484367,-112.074141
24039,34.395342,-111.763275
24040,53.2602539,-2.5145104
24041,6.4550575,3.3941795
24042,54.7023545,-3.2765753
24044,39.3626024,-77.4191523
24045,56.7861112,-4.1140518
24046,9.6000359,7.9999721
24048,68.92973835000001,16.520913478350344
24051,42.6073975,25.4856617
24052,9.6000359,7.9999721
24053,-28.8166236,24.991639
24054,6.1858825,6.7297071
24055,53.46310955,-2.291386485054536
24056,-6.1761924,106.6382161
24058,,
24059,-6.8160837,39.2803583
24060,5.5571096,-0.2012376
24061,53.4794892,-2.2451148
24062,,
24064,23.7644025,90.389015
24065,53.4794892,-2.2451148
24068,19.0785451,72.878176
24072,,
24073,30.3308401,71.247499
24074,,
24075,6.4550575,3.3941795
24077,-33.9617051,25.6207519
24079,,
24081,1.503555,103.7495586
24085,-2.6361744,-79.0212679
24086,53.7974185,-1.5437941
24088,52.5310214,-1.2649062
24089,54.7023545,-3.2765753
24090,9.6000359,7.9999721
24091,-6.8160837,39.2803583
24092,45.2551338,19.8451756
24095,10.33104495,76.21497041861484
24097,6.458647,3.4418629
24098,51.5073219,-0.1276474
24099,27.7567667,-81.4639835
24101,9.6000359,7.9999721
24102,54.7023545,-3.2765753
24104,0.3177137,32.5813539
24105,48.7784485,9.1800132
24107,7.5554942,80.7137847
24109,56.7861112,-4.1140518
24111,54.7023545,-3.2765753
24112,0.496524,35.743139
24113,11.8948389,8.5364136
24118,6.4550575,3.3941795
24121,,
24125,-23.1681782,24.5928742
24126,-29.8244444,30.9386111
24127,-1.30325275,36.82636768555869
24128,-0.4192962,36.9517005
24130,24.638916,46.7160104
24131,,
24134,47.0708678,15.4382786
24135,41.0091982,28.9662187
24136,53.8363428,-2.2116469
24137,9.6000359,7.9999721
24138,40.9901591,28.9039069
24141,,
24143,42.3655204,-71.0145382
24144,0.3177137,32.5813539
24145,-26.205,28.049722
24147,4.5693754,102.2656823
24149,34.2331373,-102.4107493
24151,0.3177137,32.5813539
24155,40.6526006,-73.9497211
24156,,
24158,53.4794892,-2.2451148
24159,14.2755939,121.103131
24162,53.4794892,-2.2451148
24164,51.20707485,0.7210361813401444
24165,34.128131,-82.23099572386363
24166,-29.116395,26.215496
24167,39.6621648,-8.1353519
24170,4.5693754,102.2656823
24171,53.4794892,-2.2451148
24172,,
24173,-1.24139975,36.784112734047056
24174,-6.136197,106.90069022428446
24175,45.6667902,0.0973050440984851
24176,-26.3177778,27.6519444
24178,52.5310214,-1.2649062
24179,53.4794892,-2.2451148
24180,31.4181826,-100.4195539
24182,9.5293472,2.2584408
24183,52.2928116,-3.73893
24184,51.5073219,-0.1276474
24185,9.6000359,7.9999721
24187,11.5024338,17.7578122
24189,14.4750607,-14.4529612
24194,49.2608724,-123.113952
24200,53.46310955,-2.291386485054536
24203,53.4794892,-2.2451148
24204,,
24205,45.022172,4.3221548
24207,61.0666922,-107.991707
24208,6.4550575,3.3941795
24209,11.0018115,76.9628425
24211,52.0799838,4.3113461
24213,51.4510191,-0.993491440497516
24214,,
24215,,
24216,4.7676576,7.0188527
24217,9.6000359,7.9999721
24220,,
24222,22.3511148,78.6677428
24224,1.4419683,38.4313975
24225,28.1083929,84.0917139
24227,13.0836939,80.270186
24228,53.5967222,-2.7208737658947024
24230,52.5310214,-1.2649062
24231,39.6262264,19.9036023
24236,38.97696275,-76.48697344200957
24238,31.9515694,35.9239625
24240,9.6000359,7.9999721
24241,41.8755616,-87.6244212
24242,40.2109404,-75.2782317
24243,,
24244,51.8339209,-4.916667
24247,5.5571096,-0.2012376
24248,13.0087095,80.2203646
24249,38.0750054,126.4559698629371
24250,53.4794892,-2.2451148
24251,38.9074322,-77.0350922
24252,,
24253,36.7014631,-118.755997
24254,-26.205,28.049722
24255,40.2175281,-79.4855901
24258,-29.060556,30.588889
24259,53.4794892,-2.2451148
24261,22.3511148,78.6677428
24262,,
24263,,
24266,0.3177137,32.5813539
24267,7.5484047,4.4978307
24271,24.4769288,90.2934413
24272,6.4550575,3.3941795
24273,5.4065013,100.2559077
24274,9.6000359,7.9999721
24275,,
24276,,
24278,0.3177137,32.5813539
24279,53.4071991,-2.99168
24280,9.6000359,7.9999721
24281,,
24285,53.9825271,-1.3852499932684972
24286,-37.8142176,144.9631608
24287,,
24288,,
24289,49.2608724,-123.113952
24290,37.35089885,-121.82751555
24291,7.3777462,3.8972497
24293,,
24294,22.3511148,78.6677428
24295,53.5120412,-2.2434612
24296,53.5120412,-2.2434612
24297,6.6985605,-1.6233086
24299,-1.56422195,38.372811654368775
24300,53.5120412,-2.2434612
24301,53.5120412,-2.2434612
24302,39.7837304,-100.445882
24303,53.5120412,-2.2434612
24304,53.5120412,-2.2434612
24306,53.5120412,-2.2434612
24307,53.5120412,-2.2434612
24309,33.6856969,-117.8259819
24310,53.5120412,-2.2434612
24311,53.5120412,-2.2434612
24312,-25.7459277,28.1879101
24313,39.7837304,-100.445882
24314,,
24315,3.7203503,73.2244152
24316,19.4326296,-99.1331785
24318,-1.30325275,36.82636768555869
24319,0.9766007,34.20220583097499
24321,,
24322,-6.5906502,110.6673202
24323,41.2706527,-72.9470471
24324,9.0643305,7.4892974
24325,24.8124036,46.6301674
24327,-33.928992,18.417396
24328,-4.05052,39.667169
24329,6.6,2.933333
24331,9.6000359,7.9999721
24332,-42.9580493,147.3215466
24333,54.7023545,-3.2765753
24334,-6.8160837,39.2803583
24335,51.55504035,-0.1083996708672374
24337,34.2331373,-102.4107493
24338,-0.52360305,40.35638690578711
24340,-29.861825,31.009909
24341,-1.30325275,36.82636768555869
24342,24.8546842,67.0207055
24343,63.366783,24.9708779
24344,-28.8166236,24.991639
24349,24.471153,39.6111216
24350,7.3777462,3.8972497
24351,52.6285694,1.2923049
24352,1.4419683,38.4313975
24354,51.5049859,-3.5756674
24359,64.9841821,-18.1059013
24360,-17.831773,31.045686
24361,-6.1761924,106.6382161
24362,8.0300284,-1.0800271
